cat_id,field,value,valid_starting_at,valid_ending_at
18995049,cat_name,Cheeseburger & Small Fries,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18995049,age,6 Months 22 Days ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18995049,cafe_cat,False,2023-07-08 16:27:17+00:00,
18995049,kid_approved,True,2023-07-08 16:27:17+00:00,
18995049,dog_approved,True,2023-07-08 16:27:17+00:00,
18995049,companion_cat,False,2023-07-08 16:27:17+00:00,
18995049,bonded_pair,True,2023-07-08 16:27:17+00:00,
18995049,single_cat,False,2023-07-08 16:27:17+00:00,
18995049,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18995049,description,"Small Fries and Cheeseburger are the perfect combo. Small Fries (orange tabby) is no longer small. He has become quite the cuddlebug! He makes a great sleeping companion and quite enjoys pets. He has a moderate level of energy, so he’s neither bouncing off the walls or a total cat bed potato. The perfect level of kitten playfulness and zen. Cheeseburger could definitely be a kitty model. She is a dilute tabby with faint shades of orange, including a slice of cheddar cheese on her forehead. She enjoys pets before dinnertime and laying around like she owns the place. These kittens would do well in a quiet household and get along well with other cats.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,url,https://catcafebk.com/our-cats/?cat=19006442,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,cat_name,CoCo,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,age,2 Years 1 Month ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,gender, Female,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,cafe_cat,False,2023-07-08 16:27:17+00:00,
19006442,kid_approved,True,2023-07-08 16:27:17+00:00,
19006442,dog_approved,False,2023-07-08 16:27:17+00:00,
19006442,companion_cat,False,2023-07-08 16:27:17+00:00,
19006442,bonded_pair,False,2023-07-08 16:27:17+00:00,
19006442,single_cat,False,2023-07-08 16:27:17+00:00,
19006442,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19006442,description,"CoCo is a love bug who adores other cats and humans. She is obsessed with being pet and will roll on the floor with happiness. She was found near a demolished house where she may have previously lived. She is smart, tidy, quiet and very gentle. She would make an incredible companion to another playful cat.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061860,url,https://catcafebk.com/our-cats/?cat=19061860,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061860,cat_name,Cork & Maple,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061860,age,4 Months 6 Days ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061860,cafe_cat,False,2023-07-08 16:27:17+00:00,
19061860,kid_approved,True,2023-07-08 16:27:17+00:00,
19061860,dog_approved,True,2023-07-08 16:27:17+00:00,
19061860,companion_cat,False,2023-07-08 16:27:17+00:00,
19061860,bonded_pair,True,2023-07-08 16:27:17+00:00,
19061860,single_cat,False,2023-07-08 16:27:17+00:00,
19061860,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061860,description,"Maple and Cork are two absolutely adorable kittens with sweetness and goofiness to spare. It’s hard to snap photos of these speedy siblings because they’ve always got the zoomies! Their favorite things are climbing your legs like a tree, pouncing on cat toys with a vengeance, and purring angelically when their kitten energy finally runs out. Maple is a very handsome black cat with a big belly and gorgeous green eyes. When he’s not wrestling with his sister, he’s a sucker for scritches and being held like a baby. Cork is a very petite girl with the smallest, cutest kissable face. She loves playing hide and seek and finding new heights to climb around the apartment. Together they’re an unstoppable pair, and would bring so much love and laughter to their adoptive home.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,url,https://catcafebk.com/our-cats/?cat=19014809,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,cat_name,Creamy,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,age,1 Year 7 Months ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,gender, Male,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,cafe_cat,False,2023-07-08 16:27:17+00:00,
19014809,kid_approved,False,2023-07-08 16:27:17+00:00,
19014809,dog_approved,False,2023-07-08 16:27:17+00:00,
19014809,companion_cat,False,2023-07-08 16:27:17+00:00,
19014809,bonded_pair,False,2023-07-08 16:27:17+00:00,
19014809,single_cat,False,2023-07-08 16:27:17+00:00,
19014809,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014809,description,"Creamy is a young, handsome orange tabby with slightly pale coloring. He’s small, energetic, affectionate, and has the cutest high pitched meow. Creamy loves to keep an eye on his humans and is a bit of a climber who will need some correction or restraint to keep him off the counters. He isn’t good at taking a hint but can easily be scooped up and put in another room. Creamy can get a powerful case of zoomies – he plays hard, leaping, backflipping, and dragging and defeathering his defeated “prey” toys. He takes long naps during the day and at night, but in the mornings and evenings he’s a friendly and very high-energy guy.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,url,https://catcafebk.com/our-cats/?cat=18986844,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,cat_name,Dax,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,age,2 Years 0 Months ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,gender, Male,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,cafe_cat,True,2023-07-08 16:27:17+00:00,
18986844,kid_approved,True,2023-07-08 16:27:17+00:00,
18986844,dog_approved,False,2023-07-08 16:27:17+00:00,
18986844,companion_cat,True,2023-07-08 16:27:17+00:00,
18986844,bonded_pair,False,2023-07-08 16:27:17+00:00,
18986844,single_cat,True,2023-07-08 16:27:17+00:00,
18986844,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18986844,description,"How many thumbs is too many thumbs? Dax is a friendly, playful and very easy-going guy. While he’ll occasionally go after a toy, at the end of the day all he wants is to laze around and get pets. You’ll know he’s comfortable when he starts chatting with you. Dax (and all of his extra thumbs) would be happy as a single cat or with another relaxed and polite feline friend.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,url,https://catcafebk.com/our-cats/?cat=19061838,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,cat_name,Ddukbokki & Pajeon,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,age,3 Months 17 Days ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,gender, Female,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,cafe_cat,False,2023-07-08 16:27:17+00:00,
19061838,kid_approved,True,2023-07-08 16:27:17+00:00,
19061838,dog_approved,True,2023-07-08 16:27:17+00:00,
19061838,companion_cat,False,2023-07-08 16:27:17+00:00,
19061838,bonded_pair,True,2023-07-08 16:27:17+00:00,
19061838,single_cat,False,2023-07-08 16:27:17+00:00,
19061838,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061838,description,Ddukbokki and Pajeon have big beautiful eyes and the softest kitten fur! They do everything together and are constantly wrestling and/or cuddling with each other. Ddukbokki (brown and white) is obsessed with treats – especially Churu. She likes cheek scritches and will rub against her humans to ask for cuddle time. Pajeon (torbie) was found hiding in a car engine when she was a tiny kitten. She's outgoing and curious and will follow you around to keep tabs on her humans and request extra cuddles.,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18259464,url,https://catcafebk.com/our-cats/?cat=18259464,2023-07-08 16:27:17+00:00,
18259464,cat_name,Dipsy & Tinky Winky,2023-07-08 16:27:17+00:00,
18259464,age,11 Months 19 Days ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18259464,cafe_cat,False,2023-07-08 16:27:17+00:00,
18259464,kid_approved,True,2023-07-08 16:27:17+00:00,
18259464,dog_approved,True,2023-07-08 16:27:17+00:00,
18259464,companion_cat,False,2023-07-08 16:27:17+00:00,
18259464,bonded_pair,True,2023-07-08 16:27:17+00:00,
18259464,single_cat,False,2023-07-08 16:27:17+00:00,
18259464,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,
18259464,description,"Dipsy and Tinky Winky are adorable, curious and wonderful to love. Dipsy is the most playful boy you’ll ever meet. A curious kitty that can make a game out of anything… and he will! He loves scratches and attention. He likes to sit in your lap and cuddle for a snooze before getting back to playtime! Always the first to initiate playtime with his siblings, he knows how to have a good time. He’s a brave and adventurous boy. With his silky black and white fur, crisp green eyes, and a long and languid frame, Dipsy looks ever at ease stretched out on a favorite chair in the sun. The braver of the pair, he is adventurous, easygoing, and eager to explore. Tinky Winky takes her time sizing things up, but is well worth the wait. This stunning girl never refuses a treat. A true beauty, petite and with piercing eyes and a perfectly tabby patterned coat, she is shy, but so very sweet.",2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014938,url,https://catcafebk.com/our-cats/?cat=19014938,2023-07-08 16:27:17+00:00,
19014938,cat_name,Dumont Tiger,2023-07-08 16:27:17+00:00,
19014938,age,3 Years 7 Months ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19014938,gender, Male,2023-07-08 16:27:17+00:00,
19014938,cafe_cat,False,2023-07-08 16:27:17+00:00,
19014938,kid_approved,True,2023-07-08 16:27:17+00:00,
19014938,dog_approved,True,2023-07-08 16:27:17+00:00,
19014938,companion_cat,True,2023-07-08 16:27:17+00:00,
19014938,bonded_pair,False,2023-07-08 16:27:17+00:00,
19014938,single_cat,True,2023-07-08 16:27:17+00:00,
19014938,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,
19014938,description,"This handsome, ginger boy, with magically floofy ears, is as energetic and curious as he is sweet. Dumont loves attention of any kind and seeks it out constantly - to the chagrin of his foster, sometimes a little too early in the morning. He is forgiven quickly when he begins to purr like a motorcycle or starts his entertaining antics - one second he's sitting in a loaf position, and in another his ears will charge up and he's running, attacking something imaginary (or sometimes a chair). This boy is enthusiastic about all things food and is not at all shy about letting you know how he feels so be prepared for his quick sprint when he gets an inkling that it is mealtime. Dumont is a joy to return home to - greeting you with headbutts and following you around in order to be close by, all the while singing his sweet signature purr. Because Dumont has FeLV, he can only be around other FeLV cats, but he is visibly healthy with no outward signs of FeLV. He will have the best chance at living many more years in a caring home with a proper diet.",2023-07-08 16:27:17+00:00,
18990417,url,https://catcafebk.com/our-cats/?cat=18990417,2023-07-08 16:27:17+00:00,
18990417,cat_name,Elmo,2023-07-08 16:27:17+00:00,
18990417,age,9 Months 21 Days ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
18990417,gender, Male,2023-07-08 16:27:17+00:00,
18990417,cafe_cat,False,2023-07-08 16:27:17+00:00,
18990417,kid_approved,True,2023-07-08 16:27:17+00:00,
18990417,dog_approved,True,2023-07-08 16:27:17+00:00,
18990417,companion_cat,False,2023-07-08 16:27:17+00:00,
18990417,bonded_pair,False,2023-07-08 16:27:17+00:00,
18990417,single_cat,False,2023-07-08 16:27:17+00:00,
18990417,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,
18990417,description,"Elmo is a gentle, playful boy just waiting to blossom! He never tires of chasing wand toys and ball toys, sometimes launching himself onto the scratching post in hot pursuit. Elmo has not met a toy he doesn’t like! When he’s feeling safe around you, he loves scritches and turns into an absolute purring machine. He is currently afraid of strangers and sudden actions, and needs to be in a patient home where his boundaries are respected. He will also thrive in a home where he gets a lot of active play time. With the right support, Elmo warms up quickly and wants to follow you around, protect you while you’re using the toilet, and help you with your chores by chasing the Swiffer. He also has the cutest little chirps.",2023-07-08 16:27:17+00:00,
19061630,url,https://catcafebk.com/our-cats/?cat=19061630,2023-07-08 16:27:17+00:00,
19061630,cat_name,Finn,2023-07-08 16:27:17+00:00,
19061630,age,11 Years 0 Months ,2023-07-08 16:27:17+00:00,2023-07-08 17:09:22+00:00
19061630,gender, Male,2023-07-08 16:27:17+00:00,
19061630,cafe_cat,False,2023-07-08 16:27:17+00:00,
19061630,kid_approved,False,2023-07-08 16:27:17+00:00,
19061630,dog_approved,False,2023-07-08 16:27:17+00:00,
19061630,companion_cat,True,2023-07-08 16:27:17+00:00,
19061630,bonded_pair,False,2023-07-08 16:27:17+00:00,
19061630,single_cat,True,2023-07-08 16:27:17+00:00,
19061630,type,Domestic Short Hair ,2023-07-08 16:27:17+00:00,
19061630,description,"Finn is a sweet, curious, and independent who adpres being pet – even his belly! He gets chatty when he knows it’s feeding time and will sometimes meow just for the heck of it – lots of fun “meowing” back and forth with his human. He’s been steadily warming up to his foster’s two roommates. Finn is a great work from home buddy, always respectful of the need for space and quiet. He likes his own space and can nap for hours, so if you live a busy life, you won’t need to worry about keeping him entertained or out of trouble. When beckoned, though, he always comes out ready to play. If you’re looking for an affectionate, self-reliant, mature companion, Finn is the guy for you. Finn is an older guy with some medical needs including an echocardiogram and dental surgery. We are happy to talk more about these entail and find ways to partner with his adopter to ensure he gets the care that he needs.",2023-07-08 16:27:17+00:00,
